ghr,hvac,lights,boundaries,envelope,shgc,building,afn,atm_hvac_light_cons,atm_cons,office_hvac_light_cons,office_cons,total_hvac_light_cons,total_cons,total_cons_area
14172,2,23.6,1,3.7,0.3,3,0,2218.14819253303,5080.62,71721.18,111590.91,73939.33,116671.53,194.45
14172,2,23.6,1,3.7,0.3,4,1,2171.3446259285,5033.81,71380.53,111250.26,73551.87,116284.07,193.81
14172,2,23.6,1,3.7,0.3,4,0,2172.56783907762,5035.04,71657.18,111526.91,73829.75,116561.95,194.27
14172,2,23.6,1,3.7,0.7,1,1,2194.02239745996,5056.49,71766.08,111635.81,73960.1,116692.3,194.49
14172,2,23.6,1,3.7,0.7,1,0,2194.64616250268,5057.12,72142.24,112011.97,74336.89,117069.09,195.12
14172,2,9.9,1,2.5,0.7,1,1,1226.89132453956,4089.36,47459.92,87329.65,48686.81,91419.01,152.37
14172,2,23.6,1,3.7,0.7,2,1,2241.64470075695,5104.11,71219.12,111088.85,73460.76,116192.96,193.65
14172,2,23.6,1,3.7,0.7,2,0,2245.03481202185,5107.5,71299.28,111169.01,73544.31,116276.51,193.79
14172,2,23.6,1,3.7,0.7,3,1,2254.22374332407,5116.69,72448.79,112318.52,74703.01,117435.21,195.73
14172,2,23.6,1,3.7,0.7,3,0,2254.90127762053,5117.37,72860.66,112730.39,75115.56,117847.76,196.41
14172,2,23.6,1,3.7,0.7,4,1,2206.86385186537,5069.33,72261.42,112131.15,74468.28,117200.48,195.33
14172,2,23.6,1,3.7,0.7,4,0,2209.14631824554,5071.62,72358.57,112228.3,74567.72,117299.92,195.5
14172,2,23.6,2,2.5,0.3,1,1,2245.75451254172,5108.22,71659.76,111529.49,73905.51,116637.71,194.4
14172,2,23.6,2,2.5,0.3,1,0,2243.05430999557,5105.52,72836.66,112706.39,75079.71,117811.91,196.35
14172,2,23.6,2,2.5,0.3,2,1,2269.80369393584,5132.27,71667.58,111537.31,73937.38,116669.58,194.45
14172,2,23.6,2,2.5,0.3,2,0,2272.90329042692,5135.37,72627.6,112497.33,74900.5,117632.7,196.05
14172,2,9.9,1,2.5,0.7,1,0,1227.52606543971,4090,46509.64,86379.37,47737.17,90469.37,150.78
23954,1,9.9,1,2.5,0.3,1,1,1288.21579461689,4150.69,34782.63,74652.36,36070.85,78803.05,131.34
23954,1,23.6,2,2.5,0.3,3,1,2302.98155475165,5165.45,61619.77,101489.5,63922.75,106654.95,177.76
23954,1,23.6,2,2.5,0.3,3,0,2305.53939965693,5168.01,62506.81,102376.54,64812.35,107544.55,179.24
23954,1,23.6,2,2.5,0.3,4,1,2302.45141869929,5164.92,61527.01,101396.74,63829.46,106561.66,177.6
23954,1,23.6,2,2.5,0.3,4,0,2305.76183221632,5168.23,62390.49,102260.22,64696.25,107428.45,179.05
23954,1,23.6,2,2.5,0.7,1,1,2291.68134430668,5154.15,61545.86,101415.59,63837.54,106569.74,177.62
23954,1,23.6,2,2.5,0.7,1,0,2294.84499148138,5157.31,62409.56,102279.29,64704.4,107436.6,179.06
23954,1,23.6,2,2.5,0.7,2,1,2315.3088146422,5177.78,61938.2,101807.93,64253.51,106985.71,178.31
23954,1,23.6,2,2.5,0.7,2,0,2317.97548807286,5180.45,62703.54,102573.27,65021.52,107753.72,179.59
23954,1,23.6,2,2.5,0.7,3,1,2334.51818109089,5196.99,62322.75,102192.48,64657.27,107389.47,178.98
23954,1,23.6,2,2.5,0.7,3,0,2336.23592447297,5198.71,63069.93,102939.66,65406.17,108138.37,180.23
23954,1,9.9,1,2.5,0.7,2,1,1359.83409325759,4222.3,35223.43,75093.16,36583.26,79315.46,132.19
23954,1,23.6,2,2.5,0.7,4,1,2336.37061687204,5198.84,62199.48,102069.21,64535.85,107268.05,178.78
23954,1,23.6,2,2.5,0.7,4,0,2338.82474911426,5201.29,62918.17,102787.9,65256.99,107989.19,179.98
23954,1,23.6,2,3.7,0.3,1,1,2277.58050451563,5140.05,61231.12,101100.85,63508.7,106240.9,177.07
23954,1,23.6,2,3.7,0.3,1,0,2280.84815653149,5143.32,62155.18,102024.91,64436.03,107168.23,178.61
23954,1,23.6,2,3.7,0.3,2,1,2286.46392935305,5148.93,61429.53,101299.26,63715.99,106448.19,177.41
23954,1,23.6,2,3.7,0.3,2,0,2289.64446165568,5152.11,62315.12,102184.85,64604.76,107336.96,178.89
23954,1,23.6,2,3.7,0.3,3,1,2295.71657778493,5158.19,61634.3,101504.03,63930.02,106662.22,177.77
23954,1,23.6,2,3.7,0.3,3,0,2298.28477417507,5160.75,62522.92,102392.65,64821.2,107553.4,179.26
23954,1,23.6,2,3.7,0.3,4,1,2295.85571766273,5158.33,61560.18,101429.91,63856.04,106588.24,177.65
23954,1,23.6,2,3.7,0.3,4,0,2298.88265495369,5161.35,62452.95,102322.68,64751.83,107484.03,179.14
23954,1,9.9,1,2.5,0.7,2,0,1364.68894611914,4227.16,34710.93,74580.66,36075.62,78807.82,131.35
23954,1,23.6,2,3.7,0.7,1,1,2296.7337619541,5159.2,61671.91,101541.64,63968.64,106700.84,177.83
23954,1,23.6,2,3.7,0.7,1,0,2299.47917226569,5161.95,62551.04,102420.77,64850.52,107582.72,179.3
23954,1,23.6,2,3.7,0.7,2,1,2312.07633202851,5174.55,62019.07,101888.8,64331.15,107063.35,178.44
23954,1,23.6,2,3.7,0.7,2,0,2314.61625900924,5177.09,62798.8,102668.53,65113.42,107845.62,179.74
23954,1,23.6,2,3.7,0.7,3,1,2325.29935743678,5187.77,62359.31,102229.04,64684.61,107416.81,179.03
23954,1,23.6,2,3.7,0.7,3,0,2327.00934861806,5189.48,63108.12,102977.85,65435.13,108167.33,180.28
23954,1,23.6,2,3.7,0.7,4,1,2327.01699937481,5189.49,62247.07,102116.8,64574.09,107306.29,178.84
23954,1,23.6,2,3.7,0.7,4,0,2329.22777453664,5191.7,62987.41,102857.14,65316.64,108048.84,180.08
23954,1,9.9,1,2.5,0.7,3,1,1398.83569573533,4261.31,35300.97,75170.7,36699.81,79432.01,132.39
23954,1,9.9,1,2.5,0.7,3,0,1403.11388264082,4265.58,34864.44,74734.17,36267.55,78999.75,131.67
23954,1,9.9,1,2.5,0.7,4,1,1305.27342066382,4167.74,35263.55,75133.28,36568.82,79301.02,132.17
23954,1,9.9,1,2.5,0.7,4,0,1309.78953075094,4172.26,34769.16,74638.89,36078.95,78811.15,131.35
23954,1,9.9,1,3.7,0.3,1,1,1283.71908171727,4146.19,32708.21,72577.94,33991.93,76724.13,127.87
23954,1,9.9,1,3.7,0.3,1,0,1292.04438520834,4154.51,32628.51,72498.24,33920.55,76652.75,127.75
23954,1,9.9,1,3.7,0.3,2,1,1314.45050467334,4176.92,32785.82,72655.55,34100.27,76832.47,128.05
23954,1,9.9,1,3.7,0.3,2,0,1322.13294953725,4184.6,32709.2,72578.93,34031.33,76763.53,127.94
23954,1,9.9,1,2.5,0.3,1,0,1292.87174299643,4155.34,34280.14,74149.87,35573.01,78305.21,130.51
23954,1,9.9,1,3.7,0.3,3,1,1325.28929484734,4187.76,32838.81,72708.54,34164.1,76896.3,128.16
23954,1,9.9,1,3.7,0.3,3,0,1332.8899746789,4195.36,32851.73,72721.46,34184.62,76916.82,128.19
23954,1,9.9,1,3.7,0.3,4,1,1285.28754515704,4147.76,32833.69,72703.42,34118.98,76851.18,128.09
23954,1,9.9,1,3.7,0.3,4,0,1293.58589445265,4156.06,32810.39,72680.12,34103.98,76836.18,128.06
23954,1,9.9,1,3.7,0.7,1,1,1301.90050336756,4164.37,32990.42,72860.15,34292.32,77024.52,128.37
23954,1,9.9,1,3.7,0.7,1,0,1310.05335226987,4172.52,33011.31,72881.04,34321.36,77053.56,128.42
23954,1,9.9,1,3.7,0.7,2,1,1337.58256974664,4200.05,33182.62,73052.35,34520.2,77252.4,128.75
23954,1,9.9,1,3.7,0.7,2,0,1345.15807113929,4207.63,33203.83,73073.56,34548.99,77281.19,128.8
23954,1,9.9,1,3.7,0.7,3,1,1356.27830858826,4218.75,33327.56,73197.29,34683.84,77416.04,129.03
23954,1,9.9,1,3.7,0.7,3,0,1363.06850608517,4225.54,33477.81,73347.54,34840.88,77573.08,129.29
23954,1,9.9,1,2.5,0.3,2,1,1339.23990233247,4201.71,34805.46,74675.19,36144.7,78876.9,131.46
23954,1,9.9,1,3.7,0.7,4,1,1313.97357921255,4176.44,33311.12,73180.85,34625.09,77357.29,128.93
23954,1,9.9,1,3.7,0.7,4,0,1321.74815550868,4184.22,33374.49,73244.22,34696.24,77428.44,129.05
23954,1,9.9,2,2.5,0.3,1,1,1322.84398843014,4185.31,32906.27,72776,34229.11,76961.31,128.27
23954,1,9.9,2,2.5,0.3,1,0,1334.5759401144,4197.05,33373.87,73243.6,34708.45,77440.65,129.07
23954,1,9.9,2,2.5,0.3,2,1,1342.6627094679,4205.13,33198.37,73068.1,34541.03,77273.23,128.79
23954,1,9.9,2,2.5,0.3,2,0,1353.68089109468,4216.15,33741.34,73611.07,35095.02,77827.22,129.71
23954,1,9.9,2,2.5,0.3,3,1,1369.29476609522,4231.76,33454.65,73324.38,34823.94,77556.14,129.26
23954,1,9.9,2,2.5,0.3,3,0,1378.17103087661,4240.64,34092.42,73962.15,35470.59,78202.79,130.34
23954,1,9.9,2,2.5,0.3,4,1,1357.45435177756,4219.92,33369.13,73238.86,34726.58,77458.78,129.1
23954,1,9.9,2,2.5,0.3,4,0,1368.05520876372,4230.53,33969.36,73839.09,35337.42,78069.62,130.12
23954,1,9.9,1,2.5,0.3,2,0,1344.24690717866,4206.72,34307.5,74177.23,35651.75,78383.95,130.64
23954,1,9.9,2,2.5,0.7,1,1,1350.04231240611,4212.51,33382.61,73252.34,34732.65,77464.85,129.11
23954,1,9.9,2,2.5,0.7,1,0,1359.87061623067,4222.34,34000.45,73870.18,35360.32,78092.52,130.15
23954,1,9.9,2,2.5,0.7,2,1,1377.08034414759,4239.55,33824.91,73694.64,35201.99,77934.19,129.89
23954,1,9.9,2,2.5,0.7,2,0,1386.20290457477,4248.67,34522.3,74392.03,35908.5,78640.7,131.07
23954,1,9.9,2,2.5,0.7,3,1,1409.85163340756,4272.32,34252.33,74122.06,35662.18,78394.38,130.66
23954,1,9.9,2,2.5,0.7,3,0,1416.00405840256,4278.47,35032.64,74902.37,36448.64,79180.84,131.97
23954,1,9.9,2,2.5,0.7,4,1,1396.98200667447,4259.45,34087.62,73957.35,35484.6,78216.8,130.36
23954,1,9.9,2,2.5,0.7,4,0,1405.50339676196,4267.97,34801.25,74670.98,36206.75,78938.95,131.56
23954,1,9.9,2,3.7,0.3,1,1,1339.07616732534,4201.55,32946.64,72816.37,34285.72,77017.92,128.36
23954,1,9.9,2,3.7,0.3,1,0,1349.66078264829,4212.13,33470.74,73340.47,34820.4,77552.6,129.25
23954,1,9.9,1,2.5,0.3,3,1,1370.86485824979,4233.33,34821.45,74691.18,36192.31,78924.51,131.54
23954,1,9.9,2,3.7,0.3,2,1,1350.77268762815,4213.24,33185.26,73054.99,34536.03,77268.23,128.78
23954,1,9.9,2,3.7,0.3,2,0,1360.7297098018,4223.2,33770.41,73640.14,35131.14,77863.34,129.77
23954,1,9.9,2,3.7,0.3,3,1,1366.49079876519,4228.96,33397.98,73267.71,34764.47,77496.67,129.16
23954,1,9.9,2,3.7,0.3,3,0,1374.62337995962,4237.09,34039.07,73908.8,35413.69,78145.89,130.24
23954,1,9.9,2,3.7,0.3,4,1,1360.35324501007,4222.82,33327.8,73197.53,34688.15,77420.35,129.03
23954,1,9.9,2,3.7,0.3,4,0,1369.99842328006,4232.47,33949.5,73819.23,35319.5,78051.7,130.09
23954,1,9.9,2,3.7,0.7,1,1,1364.86454829961,4227.33,33451.67,73321.4,34816.53,77548.73,129.25
23954,1,9.9,2,3.7,0.7,1,0,1373.4893805671,4235.96,34119.74,73989.47,35493.23,78225.43,130.38
23954,1,9.9,2,3.7,0.7,2,1,1383.1242254994,4245.59,33850.05,73719.78,35233.17,77965.37,129.94
23954,1,9.9,2,3.7,0.7,2,0,1391.01791146992,4253.49,34586.2,74455.93,35977.22,78709.42,131.18
23954,1,9.9,1,2.5,0.3,3,0,1375.54251721749,4238.01,34368.08,74237.81,35743.62,78475.82,130.79
23954,1,9.9,2,3.7,0.7,3,1,1405.03746137931,4267.51,34229.65,74099.38,35634.69,78366.89,130.61
23954,1,9.9,2,3.7,0.7,3,0,1410.68017601257,4273.15,35024.25,74893.98,36434.93,79167.13,131.95
23954,1,9.9,2,3.7,0.7,4,1,1397.1474168037,4259.62,34078.09,73947.82,35475.24,78207.44,130.35
23954,1,9.9,2,3.7,0.7,4,0,1404.52670056886,4267,34832.88,74702.61,36237.41,78969.61,131.62
23954,1,23.6,1,2.5,0.3,1,1,2207.24244116122,5069.71,61902.08,101771.81,64109.32,106841.52,178.07
23954,1,23.6,1,2.5,0.3,1,0,2212.19499231885,5074.66,61649.86,101519.59,63862.05,106594.25,177.66
23954,1,23.6,1,2.5,0.3,2,1,2258.39465315935,5120.86,61927.13,101796.86,64185.52,106917.72,178.2
23954,1,23.6,1,2.5,0.3,2,0,2262.77580634744,5125.25,61686.9,101556.63,63949.68,106681.88,177.8
23954,1,23.6,1,2.5,0.3,3,1,2297.39738733612,5159.87,61950.37,101820.1,64247.77,106979.97,178.3
23954,1,23.6,1,2.5,0.3,3,0,2301.9199928882,5164.39,61721.17,101590.9,64023.09,106755.29,177.93
23954,1,9.9,1,2.5,0.3,4,1,1281.4118873936,4143.88,34765.72,74635.45,36047.13,78779.33,131.3
23954,1,23.6,1,2.5,0.3,4,1,2198.76150945362,5061.23,61899.09,101768.82,64097.85,106830.05,178.05
23954,1,23.6,1,2.5,0.3,4,0,2203.74377599454,5066.21,61657.55,101527.28,63861.29,106593.49,177.66
23954,1,23.6,1,2.5,0.7,1,1,2223.38504231807,5085.86,62234.36,102104.09,64457.75,107189.95,178.65
23954,1,23.6,1,2.5,0.7,1,0,2227.87675923114,5090.35,61957.39,101827.12,64185.27,106917.47,178.2
23954,1,23.6,1,2.5,0.7,2,1,2280.34777218279,5142.82,62402.69,102272.42,64683.04,107415.24,179.03
23954,1,23.6,1,2.5,0.7,2,0,2284.31426291835,5146.78,62110.66,101980.39,64394.97,107127.17,178.55
23954,1,23.6,1,2.5,0.7,3,1,2325.17462360285,5187.64,62489.32,102359.05,64814.49,107546.69,179.24
23954,1,23.6,1,2.5,0.7,3,0,2328.92086354144,5191.39,62218.91,102088.64,64547.83,107280.03,178.8
23954,1,23.6,1,2.5,0.7,4,1,2224.4897630518,5086.96,62462.12,102331.85,64686.61,107418.81,179.03
23954,1,23.6,1,2.5,0.7,4,0,2228.91103369917,5091.38,62144.98,102014.71,64373.89,107106.09,178.51
23954,1,9.9,1,2.5,0.3,4,0,1286.15018764718,4148.62,34308.56,74178.29,35594.71,78326.91,130.54
23954,1,23.6,1,3.7,0.3,1,1,2214.95780116011,5077.43,59968.21,99837.94,62183.17,104915.37,174.86
23954,1,23.6,1,3.7,0.3,1,0,2221.25900835435,5083.73,60460.62,100330.35,62681.88,105414.08,175.69
23954,1,23.6,1,3.7,0.3,2,1,2241.56293936012,5104.03,60048.34,99918.07,62289.9,105022.1,175.04
23954,1,23.6,1,3.7,0.3,2,0,2247.16197279287,5109.63,60528.67,100398.4,62775.83,105508.03,175.85
23954,1,23.6,1,3.7,0.3,3,1,2255.97641616564,5118.45,60118.55,99988.28,62374.53,105106.73,175.18
23954,1,23.6,1,3.7,0.3,3,0,2261.36429532537,5123.83,60650.82,100520.55,62912.18,105644.38,176.07
23954,1,23.6,1,3.7,0.3,4,1,2215.93783951784,5078.41,60096.79,99966.52,62312.73,105044.93,175.07
23954,1,23.6,1,3.7,0.3,4,0,2222.00585864768,5084.48,60604.96,100474.69,62826.97,105559.17,175.93
23954,1,23.6,1,3.7,0.7,1,1,2232.11001828325,5094.58,60280.92,100150.65,62513.03,105245.23,175.41
23954,1,23.6,1,3.7,0.7,1,0,2237.86912523299,5100.34,60779.6,100649.33,63017.47,105749.67,176.25
23954,1,9.9,1,2.5,0.7,1,1,1303.29030657639,4165.76,35075.74,74945.47,36379.03,79111.23,131.85
23954,1,23.6,1,3.7,0.7,2,1,2263.79658765346,5126.27,60489.58,100359.31,62753.38,105485.58,175.81
23954,1,23.6,1,3.7,0.7,2,0,2268.73724309854,5131.21,60933.92,100803.65,63202.66,105934.86,176.56
23954,1,23.6,1,3.7,0.7,3,1,2284.82402259947,5147.29,60642.34,100512.07,62927.16,105659.36,176.1
23954,1,23.6,1,3.7,0.7,3,0,2288.90246861238,5151.37,61162.42,101032.15,63451.32,106183.52,176.97
23954,1,23.6,1,3.7,0.7,4,1,2243.22747773733,5105.7,60619.48,100489.21,62862.71,105594.91,175.99
23954,1,23.6,1,3.7,0.7,4,0,2248.52245110659,5110.99,61082.49,100952.22,63331.01,106063.21,176.77
23954,1,23.6,2,2.5,0.3,1,1,2271.17500552385,5133.65,61119.12,100988.85,63390.3,106122.5,176.87
23954,1,23.6,2,2.5,0.3,1,0,2274.97529989347,5137.45,62029.19,101898.92,64304.17,107036.37,178.39
23954,1,23.6,2,2.5,0.3,2,1,2287.10147421854,5149.57,61365.09,101234.82,63652.19,106384.39,177.31
23954,1,23.6,2,2.5,0.3,2,0,2290.57925196204,5153.05,62234.2,102103.93,64524.78,107256.98,178.76
23954,1,9.9,1,2.5,0.7,1,0,1307.88573864485,4170.36,34573.88,74443.61,35881.77,78613.97,131.02
23954,2,9.9,1,2.5,0.3,1,1,1331.275890323,4193.75,54923.78,94793.51,56255.06,98987.26,164.98
23954,2,23.6,2,2.5,0.3,3,1,2383.77367022116,5246.24,76549.03,116418.76,78932.8,121665,202.78
23954,2,23.6,2,2.5,0.3,3,0,2383.84880974122,5246.32,76598.58,116468.31,78982.43,121714.63,202.86
23954,2,23.6,2,2.5,0.3,4,1,2381.81894931679,5244.29,76619.37,116489.1,79001.19,121733.39,202.89
23954,2,23.6,2,2.5,0.3,4,0,2383.58882924645,5246.06,76497.03,116366.76,78880.62,121612.82,202.69
23954,2,23.6,2,2.5,0.7,1,1,2364.50347963048,5226.97,76577.58,116447.31,78942.08,121674.28,202.79
23954,2,23.6,2,2.5,0.7,1,0,2363.76194223946,5226.23,76629.27,116499,78993.03,121725.23,202.88
23954,2,23.6,2,2.5,0.7,2,1,2414.19943736585,5276.67,76764.51,116634.24,79178.71,121910.91,203.18
23954,2,23.6,2,2.5,0.7,2,0,2420.9124453508,5283.38,76549.21,116418.94,78970.12,121702.32,202.84
23954,2,23.6,2,2.5,0.7,3,1,2441.75727713291,5304.23,78010.14,117879.87,80451.9,123184.1,205.31
23954,2,23.6,2,2.5,0.7,3,0,2441.97075145539,5304.44,78071.67,117941.4,80513.64,123245.84,205.41
23954,2,9.9,1,2.5,0.7,2,1,1423.91214454264,4286.38,53448.05,93317.78,54871.96,97604.16,162.67
23954,2,23.6,2,2.5,0.7,4,1,2438.95787653183,5301.43,77929.67,117799.4,80368.63,123100.83,205.17
23954,2,23.6,2,2.5,0.7,4,0,2443.15999012876,5305.63,77703.96,117573.69,80147.12,122879.32,204.8
23954,2,23.6,2,3.7,0.3,1,1,2337.6168133088,5200.09,75744.91,115614.64,78082.53,120814.73,201.36
23954,2,23.6,2,3.7,0.3,1,0,2337.14752806892,5199.62,75847.74,115717.47,78184.89,120917.09,201.53
23954,2,23.6,2,3.7,0.3,2,1,2360.97266803139,5223.44,75680.61,115550.34,78041.58,120773.78,201.29
23954,2,23.6,2,3.7,0.3,2,0,2366.04358890866,5228.51,75548.61,115418.34,77914.65,120646.85,201.08
23954,2,23.6,2,3.7,0.3,3,1,2372.13826550498,5234.61,76531.38,116401.11,78903.52,121635.72,202.73
23954,2,23.6,2,3.7,0.3,3,0,2371.70003795974,5234.17,76634.99,116504.72,79006.69,121738.89,202.9
23954,2,23.6,2,3.7,0.3,4,1,2370.07048370864,5232.54,76602.34,116472.07,78972.41,121704.61,202.84
23954,2,23.6,2,3.7,0.3,4,0,2372.67524497959,5235.15,76458.63,116328.36,78831.31,121563.51,202.61
23954,2,9.9,1,2.5,0.7,2,0,1427.14376114098,4289.61,50243.04,90112.77,51670.18,94402.38,157.34
23954,2,23.6,2,3.7,0.7,1,1,2373.32105435389,5235.79,76720.15,116589.88,79093.47,121825.67,203.04
23954,2,23.6,2,3.7,0.7,1,0,2372.29127891414,5234.76,76837.36,116707.09,79209.65,121941.85,203.24
23954,2,23.6,2,3.7,0.7,2,1,2411.39424001378,5273.86,76759.19,116628.92,79170.58,121902.78,203.17
23954,2,23.6,2,3.7,0.7,2,0,2418.00397580578,5280.47,76618.28,116488.01,79036.28,121768.48,202.95
23954,2,23.6,2,3.7,0.7,3,1,2430.15287738564,5292.62,78051.92,117921.65,80482.07,123214.27,205.36
23954,2,23.6,2,3.7,0.7,3,0,2430.04772714802,5292.52,78147.88,118017.61,80577.93,123310.13,205.52
23954,2,23.6,2,3.7,0.7,4,1,2428.68077980339,5291.15,77840.55,117710.28,80269.23,123001.43,205
23954,2,23.6,2,3.7,0.7,4,0,2433.00009495898,5295.47,77670.7,117540.43,80103.7,122835.9,204.73
23954,2,9.9,1,2.5,0.7,3,1,1458.12455328739,4320.59,54900.36,94770.09,56358.48,99090.68,165.15
23954,2,9.9,1,2.5,0.7,3,0,1458.21459733118,4320.68,52106.88,91976.61,53565.09,96297.29,160.5
23954,2,9.9,1,2.5,0.7,4,1,1350.30394613613,4212.77,54845.41,94715.14,56195.71,98927.91,164.88
23954,2,9.9,1,2.5,0.7,4,0,1351.46927117248,4213.94,51651.22,91520.95,53002.69,95734.89,159.56
23954,2,9.9,1,3.7,0.3,1,1,1305.28543082611,4167.76,49287.42,89157.15,50592.71,93324.91,155.54
23954,2,9.9,1,3.7,0.3,1,0,1308.44984998791,4170.92,46471.5,86341.23,47779.95,90512.15,150.85
23954,2,9.9,1,3.7,0.3,2,1,1346.37619576622,4208.85,48612.47,88482.2,49958.85,92691.05,154.49
23954,2,9.9,1,3.7,0.3,2,0,1351.16520836193,4213.64,45727.18,85596.91,47078.35,89810.55,149.68
23954,2,9.9,1,2.5,0.3,1,0,1331.02560890264,4193.5,51571.61,91441.34,52902.64,95634.84,159.39
23954,2,9.9,1,3.7,0.3,3,1,1359.18794422629,4221.66,49105.91,88975.64,50465.1,93197.3,155.33
23954,2,9.9,1,3.7,0.3,3,0,1362.82007707974,4225.29,46488.26,86357.99,47851.08,90583.28,150.97
23954,2,9.9,1,3.7,0.3,4,1,1304.3641005301,4166.83,49304.7,89174.43,50609.06,93341.26,155.57
23954,2,9.9,1,3.7,0.3,4,0,1308.7971005429,4171.27,46349.76,86219.49,47658.56,90390.76,150.65
23954,2,9.9,1,3.7,0.7,1,1,1328.91120831988,4191.38,49739.46,89609.19,51068.37,93800.57,156.33
23954,2,9.9,1,3.7,0.7,1,0,1331.80346991108,4194.27,47110.06,86979.79,48441.86,91174.06,151.96
23954,2,9.9,1,3.7,0.7,2,1,1379.01236497426,4241.48,48989.36,88859.09,50368.37,93100.57,155.17
23954,2,9.9,1,3.7,0.7,2,0,1384.06524529393,4246.54,46332.33,86202.06,47716.4,90448.6,150.75
23954,2,9.9,1,3.7,0.7,3,1,1398.81360185263,4261.28,49733.62,89603.35,51132.43,93864.63,156.44
23954,2,9.9,1,3.7,0.7,3,0,1402.13549627412,4264.61,47399.13,87268.86,48801.27,91533.47,152.56
23954,2,9.9,1,2.5,0.3,2,1,1396.83653887866,4259.31,53594.71,93464.44,54991.55,97723.75,162.87
23954,2,9.9,1,3.7,0.7,4,1,1343.11319451708,4205.58,49772.32,89642.05,51115.43,93847.63,156.41
23954,2,9.9,1,3.7,0.7,4,0,1347.82778369411,4210.3,47075.56,86945.29,48423.39,91155.59,151.93
23954,2,9.9,2,2.5,0.3,1,1,1313.22464456527,4175.69,46469.11,86338.84,47782.33,90514.53,150.86
23954,2,9.9,2,2.5,0.3,1,0,1320.633169248,4183.1,45040.34,84910.07,46360.97,89093.17,148.49
23954,2,9.9,2,2.5,0.3,2,1,1345.65215003868,4208.12,46662.43,86532.16,48008.08,90740.28,151.23
23954,2,9.9,2,2.5,0.3,2,0,1356.791555578,4219.26,45176.64,85046.37,46533.43,89265.63,148.78
23954,2,9.9,2,2.5,0.3,3,1,1371.09966143554,4233.57,47147.09,87016.82,48518.19,91250.39,152.08
23954,2,9.9,2,2.5,0.3,3,0,1377.9931020594,4240.46,46009.76,85879.49,47387.75,90119.95,150.2
23954,2,9.9,2,2.5,0.3,4,1,1367.96521544898,4230.44,47301.81,87171.54,48669.78,91401.98,152.34
23954,2,9.9,2,2.5,0.3,4,0,1378.31127298419,4240.78,45793.45,85663.18,47171.76,89903.96,149.84
23954,2,9.9,1,2.5,0.3,2,0,1399.68723258394,4262.16,50072.08,89941.81,51471.77,94203.97,157.01
23954,2,9.9,2,2.5,0.7,1,1,1351.25403425928,4213.72,47273.46,87143.19,48624.71,91356.91,152.26
23954,2,9.9,2,2.5,0.7,1,0,1357.85629713804,4220.33,46026.96,85896.69,47384.82,90117.02,150.2
23954,2,9.9,2,2.5,0.7,2,1,1398.62175349154,4261.09,47644.6,87514.33,49043.22,91775.42,152.96
23954,2,9.9,2,2.5,0.7,2,0,1410.34062334561,4272.81,46324.57,86194.3,47734.91,90467.11,150.78
23954,2,9.9,2,2.5,0.7,3,1,1432.21428300209,4294.68,48381.55,88251.28,49813.76,92545.96,154.24
23954,2,9.9,2,2.5,0.7,3,0,1438.19513831228,4300.67,47492.38,87362.11,48930.58,91662.78,152.77
23954,2,9.9,2,2.5,0.7,4,1,1428.24865707228,4290.72,48493.62,88363.35,49921.87,92654.07,154.42
23954,2,9.9,2,2.5,0.7,4,0,1438.82402640459,4301.29,47166.99,87036.72,48605.81,91338.01,152.23
23954,2,9.9,2,3.7,0.3,1,1,1322.12431715253,4184.59,46405.13,86274.86,47727.25,90459.45,150.77
23954,2,9.9,2,3.7,0.3,1,0,1328.95966258994,4191.43,45105.08,84974.81,46434.04,89166.24,148.61
23954,2,9.9,1,2.5,0.3,3,1,1426.5715287199,4289.04,54514.83,94384.56,55941.4,98673.6,164.46
23954,2,9.9,2,3.7,0.3,2,1,1343.23945231482,4205.71,46490.05,86359.78,47833.29,90565.49,150.94
23954,2,9.9,2,3.7,0.3,2,0,1353.94006883914,4216.41,45125.79,84995.52,46479.73,89211.93,148.69
23954,2,9.9,2,3.7,0.3,3,1,1358.47878164301,4220.95,46977.53,86847.26,48336.01,91068.21,151.78
23954,2,9.9,2,3.7,0.3,3,0,1364.64272866221,4227.11,45926.44,85796.17,47291.08,90023.28,150.04
23954,2,9.9,2,3.7,0.3,4,1,1356.9090980305,4219.38,47059.2,86928.93,48416.11,91148.31,151.91
23954,2,9.9,2,3.7,0.3,4,0,1366.97879603764,4229.45,45650.68,85520.41,47017.66,89749.86,149.58
23954,2,9.9,2,3.7,0.7,1,1,1359.72679361928,4222.2,47244.16,87113.89,48603.89,91336.09,152.23
23954,2,9.9,2,3.7,0.7,1,0,1365.70255083897,4228.17,46135.44,86005.17,47501.14,90233.34,150.39
23954,2,9.9,2,3.7,0.7,2,1,1394.91167368745,4257.38,47496.82,87366.55,48891.73,91623.93,152.71
23954,2,9.9,2,3.7,0.7,2,0,1405.98799967571,4268.46,46295.85,86165.58,47701.84,90434.04,150.72
23954,2,9.9,1,2.5,0.3,3,0,1427.8879478632,4290.36,51162.61,91032.34,52590.5,95322.7,158.87
23954,2,9.9,2,3.7,0.7,3,1,1418.85226246996,4281.32,48248.68,88118.41,49667.53,92399.73,154
23954,2,9.9,2,3.7,0.7,3,0,1424.31960777403,4286.79,47438.38,87308.11,48862.7,91594.9,152.66
23954,2,9.9,2,3.7,0.7,4,1,1416.751340064,4279.22,48265.47,88135.2,49682.22,92414.42,154.02
