"hvac","afn","area","atm","azimuth","boundaries","cop","envelope","lights","shgc","dbt","targ"
1,1,499.4140625,9.9330078125,160.4390625,2,3.0603515625,1,21.002578125,0.655796875,13.60248858,195
1,1,499.4140625,7.1755859375,85.4859375,2,3.0603515625,1,21.002578125,0.655796875,13.60248858,197.5
1,1,499.4140625,7.1755859375,160.4390625,2,3.0603515625,1,21.002578125,0.655796875,13.60248858,198.6
1,1,499.4140625,7.1755859375,160.4390625,2,4.3857421875,1,21.002578125,0.655796875,13.60248858,194.5
1,1,499.4140625,7.1755859375,160.4390625,2,3.0603515625,2,21.002578125,0.655796875,13.60248858,184.9
1,1,499.4140625,7.1755859375,160.4390625,2,3.0603515625,1,17.263046875,0.655796875,13.60248858,188.6
1,1,499.4140625,7.1755859375,160.4390625,2,3.0603515625,1,21.002578125,0.438859375,13.60248858,199
1,1,499.4140625,7.1755859375,160.4390625,2,3.0603515625,1,21.002578125,0.655796875,27.6931621,277
1,3,1165.6640625,9.9330078125,85.4859375,2,4.3857421875,2,17.263046875,0.438859375,27.6931621,193.7
1,1,1165.6640625,9.9330078125,85.4859375,2,4.3857421875,2,17.263046875,0.438859375,27.6931621,186.9
1,3,499.4140625,9.9330078125,85.4859375,2,4.3857421875,2,17.263046875,0.438859375,27.6931621,204.8
1,3,1165.6640625,7.1755859375,85.4859375,2,4.3857421875,2,17.263046875,0.438859375,27.6931621,199.3
1,3,1165.6640625,9.9330078125,160.4390625,2,4.3857421875,2,17.263046875,0.438859375,27.6931621,193.1
1,3,1165.6640625,9.9330078125,85.4859375,2,4.3857421875,2,17.263046875,0.438859375,27.6931621,193.7
1,3,1165.6640625,9.9330078125,85.4859375,2,3.0603515625,2,17.263046875,0.438859375,27.6931621,217.6
1,3,1165.6640625,9.9330078125,85.4859375,2,4.3857421875,1,17.263046875,0.438859375,27.6931621,214.7
1,3,1165.6640625,9.9330078125,85.4859375,2,4.3857421875,2,21.002578125,0.438859375,27.6931621,208.2
1,3,1165.6640625,9.9330078125,85.4859375,2,4.3857421875,2,17.263046875,0.655796875,27.6931621,194.9
1,3,1165.6640625,9.9330078125,85.4859375,2,4.3857421875,2,17.263046875,0.438859375,13.60248858,162.6
1,3,1165.6640625,9.9330078125,85.4859375,2,4.3857421875,2,17.263046875,0.438859375,27.6931621,193.7
2,3,1019.4140625,14.9755859375,347.6390625,1,4.6203515625,2,13.722578125,0.447796875,21.75207763,132.3
2,3,1019.4140625,14.9755859375,347.6390625,1,4.6203515625,2,13.722578125,0.447796875,21.75207763,132.3
2,1,1019.4140625,14.9755859375,347.6390625,1,4.6203515625,2,13.722578125,0.447796875,21.75207763,132.5
2,3,645.6640625,14.9755859375,347.6390625,1,4.6203515625,2,13.722578125,0.447796875,21.75207763,134.9
2,3,1019.4140625,17.7330078125,347.6390625,1,4.6203515625,2,13.722578125,0.447796875,21.75207763,130.8
2,3,1019.4140625,14.9755859375,272.6859375,1,4.6203515625,2,13.722578125,0.447796875,21.75207763,132.1
2,3,1019.4140625,14.9755859375,347.6390625,1,4.6203515625,2,13.722578125,0.447796875,21.75207763,132.3
2,3,1019.4140625,14.9755859375,347.6390625,1,5.9457421875,2,13.722578125,0.447796875,21.75207763,128
2,3,1019.4140625,14.9755859375,347.6390625,1,4.6203515625,1,13.722578125,0.447796875,21.75207763,133
2,3,1019.4140625,14.9755859375,347.6390625,1,4.6203515625,2,9.983046875,0.447796875,21.75207763,118.8
2,3,1019.4140625,14.9755859375,347.6390625,1,4.6203515625,2,13.722578125,0.646859375,21.75207763,133.1
2,3,1019.4140625,14.9755859375,347.6390625,1,4.6203515625,2,13.722578125,0.447796875,18.62526256,129.7
2,1,645.6640625,17.7330078125,272.6859375,1,5.9457421875,1,9.983046875,0.646859375,18.62526256,114.6
2,3,645.6640625,17.7330078125,272.6859375,1,5.9457421875,1,9.983046875,0.646859375,18.62526256,115.9
2,1,1019.4140625,17.7330078125,272.6859375,1,5.9457421875,1,9.983046875,0.646859375,18.62526256,111.5
2,1,645.6640625,14.9755859375,272.6859375,1,5.9457421875,1,9.983046875,0.646859375,18.62526256,115.9
2,1,645.6640625,17.7330078125,347.6390625,1,5.9457421875,1,9.983046875,0.646859375,18.62526256,114.8
2,1,645.6640625,17.7330078125,272.6859375,1,5.9457421875,1,9.983046875,0.646859375,18.62526256,114.6
2,1,645.6640625,17.7330078125,272.6859375,1,4.6203515625,1,9.983046875,0.646859375,18.62526256,118
2,1,645.6640625,17.7330078125,272.6859375,1,5.9457421875,2,9.983046875,0.646859375,18.62526256,114.1
2,1,645.6640625,17.7330078125,272.6859375,1,5.9457421875,1,13.722578125,0.646859375,18.62526256,127.2
2,1,645.6640625,17.7330078125,272.6859375,1,5.9457421875,1,9.983046875,0.447796875,18.62526256,114.2
2,1,645.6640625,17.7330078125,272.6859375,1,5.9457421875,1,9.983046875,0.646859375,21.75207763,117
2,1,645.6640625,17.7330078125,272.6859375,1,5.9457421875,1,9.983046875,0.646859375,18.62526256,114.6
2,2,239.4140625,11.0755859375,254.0390625,1,3.8403515625,2,10.082578125,0.343796875,26.20378995,162.5
2,2,239.4140625,11.0755859375,254.0390625,1,3.8403515625,2,10.082578125,0.343796875,26.20378995,162.5
2,4,239.4140625,11.0755859375,254.0390625,1,3.8403515625,2,10.082578125,0.343796875,26.20378995,167.7
2,2,905.6640625,11.0755859375,254.0390625,1,3.8403515625,2,10.082578125,0.343796875,26.20378995,145.8
2,2,239.4140625,13.8330078125,254.0390625,1,3.8403515625,2,10.082578125,0.343796875,26.20378995,159.8
2,2,239.4140625,11.0755859375,179.0859375,1,3.8403515625,2,10.082578125,0.343796875,26.20378995,161.8
2,2,239.4140625,11.0755859375,254.0390625,1,3.8403515625,2,10.082578125,0.343796875,26.20378995,162.5
2,2,239.4140625,11.0755859375,254.0390625,1,3.6057421875,2,10.082578125,0.343796875,26.20378995,165.3
2,2,239.4140625,11.0755859375,254.0390625,1,3.8403515625,1,10.082578125,0.343796875,26.20378995,164.1
2,2,239.4140625,11.0755859375,254.0390625,1,3.8403515625,2,20.903046875,0.343796875,26.20378995,203.6
2,2,239.4140625,11.0755859375,254.0390625,1,3.8403515625,2,10.082578125,0.334859375,26.20378995,162.4
2,2,239.4140625,11.0755859375,254.0390625,1,3.8403515625,2,10.082578125,0.343796875,13.8006621,133.6
2,4,905.6640625,13.8330078125,179.0859375,1,3.6057421875,1,20.903046875,0.334859375,13.8006621,151.6
2,2,905.6640625,13.8330078125,179.0859375,1,3.6057421875,1,20.903046875,0.334859375,13.8006621,150.3
2,4,239.4140625,13.8330078125,179.0859375,1,3.6057421875,1,20.903046875,0.334859375,13.8006621,168
2,4,905.6640625,11.0755859375,179.0859375,1,3.6057421875,1,20.903046875,0.334859375,13.8006621,153.9
2,4,905.6640625,13.8330078125,254.0390625,1,3.6057421875,1,20.903046875,0.334859375,13.8006621,151.7
2,4,905.6640625,13.8330078125,179.0859375,1,3.6057421875,1,20.903046875,0.334859375,13.8006621,151.6
2,4,905.6640625,13.8330078125,179.0859375,1,3.8403515625,1,20.903046875,0.334859375,13.8006621,150.7
2,4,905.6640625,13.8330078125,179.0859375,1,3.6057421875,2,20.903046875,0.334859375,13.8006621,151.4
2,4,905.6640625,13.8330078125,179.0859375,1,3.6057421875,1,10.082578125,0.334859375,13.8006621,117.9
2,4,905.6640625,13.8330078125,179.0859375,1,3.6057421875,1,20.903046875,0.343796875,13.8006621,151.6
2,4,905.6640625,13.8330078125,179.0859375,1,3.6057421875,1,20.903046875,0.334859375,26.20378995,193
2,4,905.6640625,13.8330078125,179.0859375,1,3.6057421875,1,20.903046875,0.334859375,13.8006621,151.6
1,4,759.4140625,18.8755859375,66.8390625,2,5.4003515625,1,17.362578125,0.551796875,17.1763242,175.3
1,4,759.4140625,18.8755859375,66.8390625,2,5.4003515625,1,17.362578125,0.551796875,17.1763242,175.3
1,2,759.4140625,18.8755859375,66.8390625,2,5.4003515625,1,17.362578125,0.551796875,17.1763242,169.5
1,4,385.6640625,18.8755859375,66.8390625,2,5.4003515625,1,17.362578125,0.551796875,17.1763242,190.5
1,4,759.4140625,6.0330078125,66.8390625,2,5.4003515625,1,17.362578125,0.551796875,17.1763242,187.8
1,4,759.4140625,18.8755859375,366.2859375,2,5.4003515625,1,17.362578125,0.551796875,17.1763242,174.9
1,4,759.4140625,18.8755859375,66.8390625,2,5.4003515625,1,17.362578125,0.551796875,17.1763242,175.3
1,4,759.4140625,18.8755859375,66.8390625,2,5.1657421875,1,17.362578125,0.551796875,17.1763242,176
1,4,759.4140625,18.8755859375,66.8390625,2,5.4003515625,2,17.362578125,0.551796875,17.1763242,161.9
1,4,759.4140625,18.8755859375,66.8390625,2,5.4003515625,1,13.623046875,0.551796875,17.1763242,164.3
1,4,759.4140625,18.8755859375,66.8390625,2,5.4003515625,1,17.362578125,0.542859375,17.1763242,175.3
1,4,759.4140625,18.8755859375,66.8390625,2,5.4003515625,1,17.362578125,0.551796875,23.17565068,175.8
1,2,385.6640625,6.0330078125,366.2859375,2,5.1657421875,2,13.623046875,0.542859375,23.17565068,169.3
1,4,385.6640625,6.0330078125,366.2859375,2,5.1657421875,2,13.623046875,0.542859375,23.17565068,172.6
1,2,759.4140625,6.0330078125,366.2859375,2,5.1657421875,2,13.623046875,0.542859375,23.17565068,161.8
1,2,385.6640625,18.8755859375,366.2859375,2,5.1657421875,2,13.623046875,0.542859375,23.17565068,153.7
1,2,385.6640625,6.0330078125,66.8390625,2,5.1657421875,2,13.623046875,0.542859375,23.17565068,169.2
1,2,385.6640625,6.0330078125,366.2859375,2,5.1657421875,2,13.623046875,0.542859375,23.17565068,169.3
1,2,385.6640625,6.0330078125,366.2859375,2,5.4003515625,2,13.623046875,0.542859375,23.17565068,168
1,2,385.6640625,6.0330078125,366.2859375,2,5.1657421875,1,13.623046875,0.542859375,23.17565068,185.8
1,2,385.6640625,6.0330078125,366.2859375,2,5.1657421875,2,17.362578125,0.542859375,23.17565068,183.4
1,2,385.6640625,6.0330078125,366.2859375,2,5.1657421875,2,13.623046875,0.551796875,23.17565068,169.4
1,2,385.6640625,6.0330078125,366.2859375,2,5.1657421875,2,13.623046875,0.542859375,17.1763242,170.5
1,2,385.6640625,6.0330078125,366.2859375,2,5.1657421875,2,13.623046875,0.542859375,23.17565068,169.3
1,2,1149.4140625,16.9255859375,20.0390625,2,4.2303515625,2,11.902578125,0.499796875,28.24011416,161.2
1,2,1149.4140625,16.9255859375,20.0390625,2,4.2303515625,2,11.902578125,0.499796875,28.24011416,161.2
1,4,1149.4140625,16.9255859375,20.0390625,2,4.2303515625,2,11.902578125,0.499796875,28.24011416,168.4
1,2,515.6640625,16.9255859375,20.0390625,2,4.2303515625,2,11.902578125,0.499796875,28.24011416,172.2
1,2,1149.4140625,7.9830078125,20.0390625,2,4.2303515625,2,11.902578125,0.499796875,28.24011416,170.9
1,2,1149.4140625,16.9255859375,319.4859375,2,4.2303515625,2,11.902578125,0.499796875,28.24011416,161.3
1,2,1149.4140625,16.9255859375,20.0390625,2,4.2303515625,2,11.902578125,0.499796875,28.24011416,161.2
1,2,1149.4140625,16.9255859375,20.0390625,2,4.7757421875,2,11.902578125,0.499796875,28.24011416,155.8
1,2,1149.4140625,16.9255859375,20.0390625,2,4.2303515625,1,11.902578125,0.499796875,28.24011416,183.6
1,2,1149.4140625,16.9255859375,20.0390625,2,4.2303515625,2,19.083046875,0.499796875,28.24011416,189.2
1,2,1149.4140625,16.9255859375,20.0390625,2,4.2303515625,2,11.902578125,0.490859375,28.24011416,161.1
1,2,1149.4140625,16.9255859375,20.0390625,2,4.2303515625,2,11.902578125,0.499796875,25.43723744,157.3
1,4,515.6640625,7.9830078125,319.4859375,2,4.7757421875,1,19.083046875,0.490859375,25.43723744,228.9
1,2,515.6640625,7.9830078125,319.4859375,2,4.7757421875,1,19.083046875,0.490859375,25.43723744,220.8
1,4,1149.4140625,7.9830078125,319.4859375,2,4.7757421875,1,19.083046875,0.490859375,25.43723744,214.8
1,4,515.6640625,16.9255859375,319.4859375,2,4.7757421875,1,19.083046875,0.490859375,25.43723744,219.8
1,4,515.6640625,7.9830078125,20.0390625,2,4.7757421875,1,19.083046875,0.490859375,25.43723744,227.9
1,4,515.6640625,7.9830078125,319.4859375,2,4.7757421875,1,19.083046875,0.490859375,25.43723744,228.9
1,4,515.6640625,7.9830078125,319.4859375,2,4.2303515625,1,19.083046875,0.490859375,25.43723744,236.9
1,4,515.6640625,7.9830078125,319.4859375,2,4.7757421875,2,19.083046875,0.490859375,25.43723744,206.1
1,4,515.6640625,7.9830078125,319.4859375,2,4.7757421875,1,11.902578125,0.490859375,25.43723744,202.8
1,4,515.6640625,7.9830078125,319.4859375,2,4.7757421875,1,19.083046875,0.499796875,25.43723744,229
1,4,515.6640625,7.9830078125,319.4859375,2,4.7757421875,1,19.083046875,0.490859375,28.24011416,234.2
1,4,515.6640625,7.9830078125,319.4859375,2,4.7757421875,1,19.083046875,0.490859375,25.43723744,228.9
2,4,629.4140625,9.1255859375,207.2390625,1,5.7903515625,1,19.182578125,0.707796875,19.42950913,150.6
2,4,629.4140625,9.1255859375,207.2390625,1,5.7903515625,1,19.182578125,0.707796875,19.42950913,150.6
2,2,629.4140625,9.1255859375,207.2390625,1,5.7903515625,1,19.182578125,0.707796875,19.42950913,150.5
2,4,1035.6640625,9.1255859375,207.2390625,1,5.7903515625,1,19.182578125,0.707796875,19.42950913,147.9
2,4,629.4140625,15.7830078125,207.2390625,1,5.7903515625,1,19.182578125,0.707796875,19.42950913,144.4
2,4,629.4140625,9.1255859375,132.2859375,1,5.7903515625,1,19.182578125,0.707796875,19.42950913,151.2
2,4,629.4140625,9.1255859375,207.2390625,1,5.7903515625,1,19.182578125,0.707796875,19.42950913,150.6
2,4,629.4140625,9.1255859375,207.2390625,1,3.2157421875,1,19.182578125,0.707796875,19.42950913,160.3
2,4,629.4140625,9.1255859375,207.2390625,1,5.7903515625,2,19.182578125,0.707796875,19.42950913,150.6
2,4,629.4140625,9.1255859375,207.2390625,1,5.7903515625,1,11.803046875,0.707796875,19.42950913,125.4
2,4,629.4140625,9.1255859375,207.2390625,1,5.7903515625,1,19.182578125,0.698859375,19.42950913,150.6
2,4,629.4140625,9.1255859375,207.2390625,1,5.7903515625,1,19.182578125,0.707796875,16.40135845,149.8
2,2,1035.6640625,15.7830078125,132.2859375,1,3.2157421875,2,11.803046875,0.698859375,16.40135845,122.7
2,4,1035.6640625,15.7830078125,132.2859375,1,3.2157421875,2,11.803046875,0.698859375,16.40135845,123.7
2,2,629.4140625,15.7830078125,132.2859375,1,3.2157421875,2,11.803046875,0.698859375,16.40135845,125.6
2,2,1035.6640625,9.1255859375,132.2859375,1,3.2157421875,2,11.803046875,0.698859375,16.40135845,129.5
2,2,1035.6640625,15.7830078125,207.2390625,1,3.2157421875,2,11.803046875,0.698859375,16.40135845,122.4
2,2,1035.6640625,15.7830078125,132.2859375,1,3.2157421875,2,11.803046875,0.698859375,16.40135845,122.7
2,2,1035.6640625,15.7830078125,132.2859375,1,5.7903515625,2,11.803046875,0.698859375,16.40135845,115.4
2,2,1035.6640625,15.7830078125,132.2859375,1,3.2157421875,1,11.803046875,0.698859375,16.40135845,122.9
2,2,1035.6640625,15.7830078125,132.2859375,1,3.2157421875,2,19.182578125,0.698859375,16.40135845,148.9
2,2,1035.6640625,15.7830078125,132.2859375,1,3.2157421875,2,11.803046875,0.707796875,16.40135845,122.7
2,2,1035.6640625,15.7830078125,132.2859375,1,3.2157421875,2,11.803046875,0.698859375,19.42950913,124.6
2,2,1035.6640625,15.7830078125,132.2859375,1,3.2157421875,2,11.803046875,0.698859375,16.40135845,122.7
2,1,889.4140625,13.0255859375,300.8390625,1,3.4503515625,1,22.822578125,0.603796875,15.27776256,162.8
2,1,889.4140625,13.0255859375,300.8390625,1,3.4503515625,1,22.822578125,0.603796875,15.27776256,162.8
2,3,889.4140625,13.0255859375,300.8390625,1,3.4503515625,1,22.822578125,0.603796875,15.27776256,161.8
2,1,255.6640625,13.0255859375,300.8390625,1,3.4503515625,1,22.822578125,0.603796875,15.27776256,174.1
2,1,889.4140625,19.6830078125,300.8390625,1,3.4503515625,1,22.822578125,0.603796875,15.27776256,159
2,1,889.4140625,13.0255859375,225.8859375,1,3.4503515625,1,22.822578125,0.603796875,15.27776256,161.6
2,1,889.4140625,13.0255859375,300.8390625,1,3.4503515625,1,22.822578125,0.603796875,15.27776256,162.8
2,1,889.4140625,13.0255859375,300.8390625,1,5.5557421875,1,22.822578125,0.603796875,15.27776256,155.7
2,1,889.4140625,13.0255859375,300.8390625,1,3.4503515625,2,22.822578125,0.603796875,15.27776256,162.8
2,1,889.4140625,13.0255859375,300.8390625,1,3.4503515625,1,22.723046875,0.603796875,15.27776256,162.5
2,1,889.4140625,13.0255859375,300.8390625,1,3.4503515625,1,22.822578125,0.386859375,15.27776256,162
2,1,889.4140625,13.0255859375,300.8390625,1,3.4503515625,1,22.822578125,0.603796875,10.83398402,157.6
2,3,255.6640625,19.6830078125,225.8859375,1,5.5557421875,2,22.723046875,0.386859375,10.83398402,167.2
2,1,255.6640625,19.6830078125,225.8859375,1,5.5557421875,2,22.723046875,0.386859375,10.83398402,164
2,3,889.4140625,19.6830078125,225.8859375,1,5.5557421875,2,22.723046875,0.386859375,10.83398402,150.9
2,3,255.6640625,13.0255859375,225.8859375,1,5.5557421875,2,22.723046875,0.386859375,10.83398402,170.1
2,3,255.6640625,19.6830078125,300.8390625,1,5.5557421875,2,22.723046875,0.386859375,10.83398402,166.9
2,3,255.6640625,19.6830078125,225.8859375,1,5.5557421875,2,22.723046875,0.386859375,10.83398402,167.2
2,3,255.6640625,19.6830078125,225.8859375,1,3.4503515625,2,22.723046875,0.386859375,10.83398402,175.8
2,3,255.6640625,19.6830078125,225.8859375,1,5.5557421875,1,22.723046875,0.386859375,10.83398402,167.6
2,3,255.6640625,19.6830078125,225.8859375,1,5.5557421875,2,22.822578125,0.386859375,10.83398402,167.5
2,3,255.6640625,19.6830078125,225.8859375,1,5.5557421875,2,22.723046875,0.603796875,10.83398402,166.8
2,3,255.6640625,19.6830078125,225.8859375,1,5.5557421875,2,22.723046875,0.386859375,15.27776256,162.2
2,3,255.6640625,19.6830078125,225.8859375,1,5.5557421875,2,22.723046875,0.386859375,10.83398402,167.2
1,3,369.4140625,5.2255859375,113.6390625,2,5.0103515625,2,15.542578125,0.395796875,23.94525114,184.7
1,3,369.4140625,5.2255859375,113.6390625,2,5.0103515625,2,15.542578125,0.395796875,23.94525114,184.7
1,1,369.4140625,5.2255859375,113.6390625,2,5.0103515625,2,15.542578125,0.395796875,23.94525114,182
1,3,775.6640625,5.2255859375,113.6390625,2,5.0103515625,2,15.542578125,0.395796875,23.94525114,176.4
1,3,369.4140625,11.8830078125,113.6390625,2,5.0103515625,2,15.542578125,0.395796875,23.94525114,169.7
1,3,369.4140625,5.2255859375,38.6859375,2,5.0103515625,2,15.542578125,0.395796875,23.94525114,184.7
1,3,369.4140625,5.2255859375,113.6390625,2,5.0103515625,2,15.542578125,0.395796875,23.94525114,184.7
1,3,369.4140625,5.2255859375,113.6390625,2,3.9957421875,2,15.542578125,0.395796875,23.94525114,193.2
1,3,369.4140625,5.2255859375,113.6390625,2,5.0103515625,1,15.542578125,0.395796875,23.94525114,204.3
1,3,369.4140625,5.2255859375,113.6390625,2,5.0103515625,2,15.443046875,0.395796875,23.94525114,184.3
1,3,369.4140625,5.2255859375,113.6390625,2,5.0103515625,2,15.542578125,0.594859375,23.94525114,186.2
1,3,369.4140625,5.2255859375,113.6390625,2,5.0103515625,2,15.542578125,0.395796875,20.91254566,172.9
1,1,775.6640625,11.8830078125,38.6859375,2,3.9957421875,1,15.443046875,0.594859375,20.91254566,164.1
1,3,775.6640625,11.8830078125,38.6859375,2,3.9957421875,1,15.443046875,0.594859375,20.91254566,166.1
1,1,369.4140625,11.8830078125,38.6859375,2,3.9957421875,1,15.443046875,0.594859375,20.91254566,175.6
1,1,775.6640625,5.2255859375,38.6859375,2,3.9957421875,1,15.443046875,0.594859375,20.91254566,179.1
1,1,775.6640625,11.8830078125,113.6390625,2,3.9957421875,1,15.443046875,0.594859375,20.91254566,163.9
1,1,775.6640625,11.8830078125,38.6859375,2,3.9957421875,1,15.443046875,0.594859375,20.91254566,164.1
1,1,775.6640625,11.8830078125,38.6859375,2,5.0103515625,1,15.443046875,0.594859375,20.91254566,158.2
1,1,775.6640625,11.8830078125,38.6859375,2,3.9957421875,2,15.443046875,0.594859375,20.91254566,154.2
1,1,775.6640625,11.8830078125,38.6859375,2,3.9957421875,1,15.542578125,0.594859375,20.91254566,164.5
1,1,775.6640625,11.8830078125,38.6859375,2,3.9957421875,1,15.443046875,0.395796875,20.91254566,163
1,1,775.6640625,11.8830078125,38.6859375,2,3.9957421875,1,15.443046875,0.594859375,23.94525114,185.2
1,1,775.6640625,11.8830078125,38.6859375,2,3.9957421875,1,15.443046875,0.594859375,20.91254566,164.1
1,1,832.5390625,15.0974609375,52.2140625,2,4.7909765625,2,10.423828125,0.587546875,13.60248858,136.7
2,1,832.5390625,15.0974609375,52.2140625,2,4.7909765625,2,10.423828125,0.587546875,13.60248858,113.1
1,4,832.5390625,15.0974609375,52.2140625,2,4.7909765625,2,10.423828125,0.587546875,13.60248858,156
1,1,1027.5390625,15.0974609375,52.2140625,2,4.7909765625,2,10.423828125,0.587546875,13.60248858,132.4
1,1,832.5390625,19.3173828125,52.2140625,2,4.7909765625,2,10.423828125,0.587546875,13.60248858,135.9
1,1,832.5390625,15.0974609375,123.5109375,2,4.7909765625,2,10.423828125,0.587546875,13.60248858,138.4
1,1,832.5390625,15.0974609375,52.2140625,1,4.7909765625,2,10.423828125,0.587546875,13.60248858,119.3
1,1,832.5390625,15.0974609375,52.2140625,2,4.1176171875,2,10.423828125,0.587546875,13.60248858,137.7
1,1,832.5390625,15.0974609375,52.2140625,2,4.7909765625,2,10.423828125,0.587546875,13.60248858,136.7
1,1,832.5390625,15.0974609375,52.2140625,2,4.7909765625,2,19.424296875,0.587546875,13.60248858,157.9
1,1,832.5390625,15.0974609375,52.2140625,2,4.7909765625,2,10.423828125,0.370609375,13.60248858,138.6
1,1,832.5390625,15.0974609375,52.2140625,2,4.7909765625,2,10.423828125,0.587546875,27.27794521,154.3
1,4,1027.5390625,19.3173828125,123.5109375,1,4.1176171875,2,19.424296875,0.370609375,27.27794521,198.1
2,1,1027.5390625,19.3173828125,123.5109375,1,4.1176171875,2,19.424296875,0.370609375,27.27794521,171.5
2,4,832.5390625,19.3173828125,123.5109375,1,4.1176171875,2,19.424296875,0.370609375,27.27794521,182.5
2,4,1027.5390625,15.0974609375,123.5109375,1,4.1176171875,2,19.424296875,0.370609375,27.27794521,183.1
2,4,1027.5390625,19.3173828125,52.2140625,1,4.1176171875,2,19.424296875,0.370609375,27.27794521,181.3
2,4,1027.5390625,19.3173828125,123.5109375,2,4.1176171875,2,19.424296875,0.370609375,27.27794521,182.8
2,4,1027.5390625,19.3173828125,123.5109375,1,4.7909765625,2,19.424296875,0.370609375,27.27794521,173.8
2,4,1027.5390625,19.3173828125,123.5109375,1,4.1176171875,2,19.424296875,0.370609375,27.27794521,181
2,4,1027.5390625,19.3173828125,123.5109375,1,4.1176171875,2,10.423828125,0.370609375,27.27794521,146.1
2,4,1027.5390625,19.3173828125,123.5109375,1,4.1176171875,2,19.424296875,0.587546875,27.27794521,182.1
2,4,1027.5390625,19.3173828125,123.5109375,1,4.1176171875,2,19.424296875,0.370609375,13.60248858,140.6
2,4,1027.5390625,19.3173828125,123.5109375,1,4.1176171875,2,19.424296875,0.370609375,27.27794521,181
2,3,312.5390625,7.2974609375,239.4140625,1,3.2309765625,1,17.703828125,0.379546875,21.8308105,179.2
1,3,312.5390625,7.2974609375,239.4140625,1,3.2309765625,1,17.703828125,0.379546875,21.8308105,198.7
2,2,312.5390625,7.2974609375,239.4140625,1,3.2309765625,1,17.703828125,0.379546875,21.8308105,178.2
2,3,507.5390625,7.2974609375,239.4140625,1,3.2309765625,1,17.703828125,0.379546875,21.8308105,173.2
2,3,312.5390625,11.5173828125,239.4140625,1,3.2309765625,1,17.703828125,0.379546875,21.8308105,171.7
2,3,312.5390625,7.2974609375,310.7109375,1,3.2309765625,1,17.703828125,0.379546875,21.8308105,180.3
2,3,312.5390625,7.2974609375,239.4140625,2,3.2309765625,1,17.703828125,0.379546875,21.8308105,190.6
2,3,312.5390625,7.2974609375,239.4140625,1,5.6776171875,1,17.703828125,0.379546875,21.8308105,164.4
2,3,312.5390625,7.2974609375,239.4140625,1,3.2309765625,1,17.703828125,0.379546875,21.8308105,179.2
2,3,312.5390625,7.2974609375,239.4140625,1,3.2309765625,1,12.144296875,0.379546875,21.8308105,158.4
2,3,312.5390625,7.2974609375,239.4140625,1,3.2309765625,1,17.703828125,0.578609375,21.8308105,180.5
2,3,312.5390625,7.2974609375,239.4140625,1,3.2309765625,1,17.703828125,0.379546875,18.2877968,167.4
2,2,507.5390625,11.5173828125,310.7109375,2,5.6776171875,1,12.144296875,0.578609375,18.2877968,130
1,3,507.5390625,11.5173828125,310.7109375,2,5.6776171875,1,12.144296875,0.578609375,18.2877968,150.8
1,2,312.5390625,11.5173828125,310.7109375,2,5.6776171875,1,12.144296875,0.578609375,18.2877968,159.1
1,2,507.5390625,7.2974609375,310.7109375,2,5.6776171875,1,12.144296875,0.578609375,18.2877968,155.9
1,2,507.5390625,11.5173828125,239.4140625,2,5.6776171875,1,12.144296875,0.578609375,18.2877968,149.6
1,2,507.5390625,11.5173828125,310.7109375,1,5.6776171875,1,12.144296875,0.578609375,18.2877968,137.8
1,2,507.5390625,11.5173828125,310.7109375,2,3.2309765625,1,12.144296875,0.578609375,18.2877968,161.8
1,2,507.5390625,11.5173828125,310.7109375,2,5.6776171875,1,12.144296875,0.578609375,18.2877968,149.5
1,2,507.5390625,11.5173828125,310.7109375,2,5.6776171875,1,17.703828125,0.578609375,18.2877968,168.8
1,2,507.5390625,11.5173828125,310.7109375,2,5.6776171875,1,12.144296875,0.379546875,18.2877968,148.8
1,2,507.5390625,11.5173828125,310.7109375,2,5.6776171875,1,12.144296875,0.578609375,21.8308105,160.3
1,2,507.5390625,11.5173828125,310.7109375,2,5.6776171875,1,12.144296875,0.578609375,18.2877968,149.5
2,2,1092.5390625,18.9974609375,333.0140625,1,5.5709765625,1,21.343828125,0.483546875,26.36347032,168.8
1,2,1092.5390625,18.9974609375,333.0140625,1,5.5709765625,1,21.343828125,0.483546875,26.36347032,182.8
2,3,1092.5390625,18.9974609375,333.0140625,1,5.5709765625,1,21.343828125,0.483546875,26.36347032,170.9
2,2,767.5390625,18.9974609375,333.0140625,1,5.5709765625,1,21.343828125,0.483546875,26.36347032,171.3
2,2,1092.5390625,7.6173828125,333.0140625,1,5.5709765625,1,21.343828125,0.483546875,26.36347032,179.9
2,2,1092.5390625,18.9974609375,29.9109375,1,5.5709765625,1,21.343828125,0.483546875,26.36347032,169.8
2,2,1092.5390625,18.9974609375,333.0140625,2,5.5709765625,1,21.343828125,0.483546875,26.36347032,178.8
2,2,1092.5390625,18.9974609375,333.0140625,1,3.3376171875,1,21.343828125,0.483546875,26.36347032,190.9
2,2,1092.5390625,18.9974609375,333.0140625,1,5.5709765625,1,21.343828125,0.483546875,26.36347032,168.8
2,2,1092.5390625,18.9974609375,333.0140625,1,5.5709765625,1,23.064296875,0.483546875,26.36347032,175.1
2,2,1092.5390625,18.9974609375,333.0140625,1,5.5709765625,1,21.343828125,0.474609375,26.36347032,168.8
2,2,1092.5390625,18.9974609375,333.0140625,1,5.5709765625,1,21.343828125,0.483546875,13.63542237,144.3
