"Model","Sample","MAE","RMSE","R²"
"LM","Test",6.33803563920841,8.3956214203004,0.904843807013758
"SVMR","Train",3.31095702823361,4.63173930938229,0.970393110834669
"SVMR","Test",3.12016993727111,4.36078848977009,0.974317343248228
"BRNN","Train",3.23364724163033,4.50540876780717,0.971978659956778
"BRNN","Test",3.09579908362318,4.34256606757542,0.974537863276617
