"Date.Time","LIGHT.01.Lights.Electric.Energy..J..Annual.","LIGHT.02.Lights.Electric.Energy..J..Annual.","LIGHT.03.Lights.Electric.Energy..J..Annual.","LIGHT.04.Lights.Electric.Energy..J..Annual.","LIGHT.05.Lights.Electric.Energy..J..Annual.","LIGHT.06.Lights.Electric.Energy..J..Annual.","ZN04_PV02_CO_RE_ADMIN.Zone.Ventilation.Fan.Electric.Energy..J..Annual.","ZN01_PV01_CO_RE_ATM_CLIENTES.Zone.Ventilation.Fan.Electric.Energy..J..Annual.","ZN01_PV01_CO_RE_ATM_EQUIP.Zone.Ventilation.Fan.Electric.Energy..J..Annual.","ZN02_PV01_CO_RE_CAIXAS1.Zone.Ventilation.Fan.Electric.Energy..J..Annual.","ZN03_PV02_CO_RE_CAIXAS2.Zone.Ventilation.Fan.Electric.Energy..J..Annual.","ZN05_PV02_CO_NO_SERVIDOR.Zone.Ventilation.Fan.Electric.Energy..J..Annual.","SPLITAO.SUPPLY.FAN.Fan.Electric.Energy..J..Annual.","ZN01_PV01_CO_RE_ATM_EQUIP.PTHP.SUPPLY.FAN.Fan.Electric.Energy..J..Annual.","ZN05_PV02_CO_NO_SERVIDOR.PTHP.SUPPLY.FAN.Fan.Electric.Energy..J..Annual.","SPLITAO.COOLING.COIL.Cooling.Coil.Electric.Energy..J..Annual.","ZN01_PV01_CO_RE_ATM_EQUIP.PTHP.COOLING.COIL.Cooling.Coil.Electric.Energy..J..Annual.","ZN05_PV02_CO_NO_SERVIDOR.PTHP.COOLING.COIL.Cooling.Coil.Electric.Energy..J..Annual.","ZN01_PV01_CO_RE_ATM_EQUIP.PTHP.HEATING.COIL.Heating.Coil.Electric.Energy..J..Annual.","ZN05_PV02_CO_NO_SERVIDOR.PTHP.HEATING.COIL.Heating.Coil.Electric.Energy..J..Annual.","SPLITAO.HEATING.COIL.Heating.Coil.Electric.Energy..J..Annual.","ZN01_PV01_CO_RE_ATM_EQUIP.PTHP.SUPP.HEATING.COIL.Heating.Coil.Electric.Energy..J..Annual.","ZN05_PV02_CO_NO_SERVIDOR.PTHP.SUPP.HEATING.COIL.Heating.Coil.Electric.Energy..J..Annual."
NA,39894626655.0018,4360803588.00039,32706026909.9963,32706026909.9963,31397785833.5971,0,51678000,258390000,0,155034000,155034000,0,36165987000,632783678.836643,4884174613.00238,43236435566.3697,2446401076.28994,24850142001.8411,0,0,350888058.164263,0,0
