"Date.Time","LIGHT.01.Lights.Electric.Energy..J..Annual.","LIGHT.02.Lights.Electric.Energy..J..Annual.","LIGHT.03.Lights.Electric.Energy..J..Annual.","LIGHT.04.Lights.Electric.Energy..J..Annual.","LIGHT.05.Lights.Electric.Energy..J..Annual.","LIGHT.06.Lights.Electric.Energy..J..Annual.","ZN04_PV02_CO_RE_ADMIN.Zone.Ventilation.Fan.Electric.Energy..J..Annual.","ZN01_PV01_CO_RE_ATM_CLIENTES.Zone.Ventilation.Fan.Electric.Energy..J..Annual.","ZN01_PV01_CO_RE_ATM_EQUIP.Zone.Ventilation.Fan.Electric.Energy..J..Annual.","ZN02_PV01_CO_RE_CAIXAS1.Zone.Ventilation.Fan.Electric.Energy..J..Annual.","ZN03_PV02_CO_RE_CAIXAS2.Zone.Ventilation.Fan.Electric.Energy..J..Annual.","ZN05_PV02_CO_NO_SERVIDOR.Zone.Ventilation.Fan.Electric.Energy..J..Annual.","SPLITAO.SUPPLY.FAN.Fan.Electric.Energy..J..Annual.","ZN01_PV01_CO_RE_ATM_EQUIP.PTHP.SUPPLY.FAN.Fan.Electric.Energy..J..Annual.","ZN05_PV02_CO_NO_SERVIDOR.PTHP.SUPPLY.FAN.Fan.Electric.Energy..J..Annual.","SPLITAO.COOLING.COIL.Cooling.Coil.Electric.Energy..J..Annual.","ZN01_PV01_CO_RE_ATM_EQUIP.PTHP.COOLING.COIL.Cooling.Coil.Electric.Energy..J..Annual.","ZN05_PV02_CO_NO_SERVIDOR.PTHP.COOLING.COIL.Cooling.Coil.Electric.Energy..J..Annual.","ZN01_PV01_CO_RE_ATM_EQUIP.PTHP.HEATING.COIL.Heating.Coil.Electric.Energy..J..Annual.","ZN05_PV02_CO_NO_SERVIDOR.PTHP.HEATING.COIL.Heating.Coil.Electric.Energy..J..Annual.","SPLITAO.HEATING.COIL.Heating.Coil.Electric.Energy..J..Annual.","ZN01_PV01_CO_RE_ATM_EQUIP.PTHP.SUPP.HEATING.COIL.Heating.Coil.Electric.Energy..J..Annual.","ZN05_PV02_CO_NO_SERVIDOR.PTHP.SUPP.HEATING.COIL.Heating.Coil.Electric.Energy..J..Annual."
NA,40735381342.5016,4452704838.00036,33395286284.9962,33395286284.9962,32059474833.5969,0,51678000,258390000,0,155034000,155034000,0,36165987000,632783678.836643,4884174613.00238,14251195510.8456,1223019630.26965,20864198034.3349,0,0,13477043003.5557,0,0
