Date/Time,LIGHT 01:Lights Electric Energy [J](Annual),LIGHT 02:Lights Electric Energy [J](Annual),LIGHT 03:Lights Electric Energy [J](Annual),LIGHT 04:Lights Electric Energy [J](Annual),LIGHT 05:Lights Electric Energy [J](Annual),LIGHT 06:Lights Electric Energy [J](Annual),ZN04_PV02_CO_RE_ADMIN:Zone Ventilation Fan Electric Energy [J](Annual),ZN01_PV01_CO_RE_ATM_CLIENTES:Zone Ventilation Fan Electric Energy [J](Annual),ZN01_PV01_CO_RE_ATM_EQUIP:Zone Ventilation Fan Electric Energy [J](Annual),ZN02_PV01_CO_RE_CAIXAS1:Zone Ventilation Fan Electric Energy [J](Annual),ZN03_PV02_CO_RE_CAIXAS2:Zone Ventilation Fan Electric Energy [J](Annual),ZN05_PV02_CO_NO_SERVIDOR:Zone Ventilation Fan Electric Energy [J](Annual),SPLITAO SUPPLY FAN:Fan Electric Energy [J](Annual),ZN01_PV01_CO_RE_ATM_EQUIP PTHP SUPPLY FAN:Fan Electric Energy [J](Annual),ZN05_PV02_CO_NO_SERVIDOR PTHP SUPPLY FAN:Fan Electric Energy [J](Annual),SPLITAO COOLING COIL:Cooling Coil Electric Energy [J](Annual),ZN01_PV01_CO_RE_ATM_EQUIP PTHP COOLING COIL:Cooling Coil Electric Energy [J](Annual),ZN05_PV02_CO_NO_SERVIDOR PTHP COOLING COIL:Cooling Coil Electric Energy [J](Annual),ZN01_PV01_CO_RE_ATM_EQUIP PTHP HEATING COIL:Heating Coil Electric Energy [J](Annual),ZN05_PV02_CO_NO_SERVIDOR PTHP HEATING COIL:Heating Coil Electric Energy [J](Annual),SPLITAO HEATING COIL:Heating Coil Electric Energy [J](Annual),ZN01_PV01_CO_RE_ATM_EQUIP PTHP SUPP HEATING COIL:Heating Coil Electric Energy [J](Annual),ZN05_PV02_CO_NO_SERVIDOR PTHP SUPP HEATING COIL:Heating Coil Electric Energy [J](Annual),EXTERIOR LIGHTS:Exterior Lights Electric Energy [J](Annual) 
,23079532905.00167,2522778587.999963,18920839410.000417,18920839410.000417,18164005833.600587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36165987000.0,632783678.8366432,4884174613.002379,49557908192.459209,2486664249.958212,25041525110.472974,0.0,0.0,167361398.66077689,0.0,0.0,18980640000.0 
