"Date.Time","LIGHT.01.Lights.Electric.Energy..J..Annual.","LIGHT.02.Lights.Electric.Energy..J..Annual.","LIGHT.03.Lights.Electric.Energy..J..Annual.","LIGHT.04.Lights.Electric.Energy..J..Annual.","LIGHT.05.Lights.Electric.Energy..J..Annual.","LIGHT.06.Lights.Electric.Energy..J..Annual.","ZN04_PV02_CO_RE_ADMIN.Zone.Ventilation.Fan.Electric.Energy..J..Annual.","ZN01_PV01_CO_RE_ATM_CLIENTES.Zone.Ventilation.Fan.Electric.Energy..J..Annual.","ZN01_PV01_CO_RE_ATM_EQUIP.Zone.Ventilation.Fan.Electric.Energy..J..Annual.","ZN02_PV01_CO_RE_CAIXAS1.Zone.Ventilation.Fan.Electric.Energy..J..Annual.","ZN03_PV02_CO_RE_CAIXAS2.Zone.Ventilation.Fan.Electric.Energy..J..Annual.","ZN05_PV02_CO_NO_SERVIDOR.Zone.Ventilation.Fan.Electric.Energy..J..Annual.","ZN01_PV01_CO_RE_ATM_CLIENTES.VRF.SUPPLY.FAN.Fan.Electric.Energy..J..Annual.","ZN01_PV01_CO_RE_ATM_EQUIP.VRF.SUPPLY.FAN.Fan.Electric.Energy..J..Annual.","ZN02_PV01_CO_RE_CAIXAS1.VRF.SUPPLY.FAN.Fan.Electric.Energy..J..Annual.","ZN03_PV02_CO_RE_CAIXAS2.VRF.SUPPLY.FAN.Fan.Electric.Energy..J..Annual.","ZN04_PV02_CO_RE_ADMIN.VRF.SUPPLY.FAN.Fan.Electric.Energy..J..Annual.","ZN05_PV02_CO_NO_SERVIDOR.VRF.SUPPLY.FAN.Fan.Electric.Energy..J..Annual.","INV_ATMEQUIP.VRF.HEAT.PUMP.VRF.Heat.Pump.Cooling.Electric.Energy..J..Annual.","INV_ATMEQUIP.VRF.HEAT.PUMP.VRF.Heat.Pump.Heating.Electric.Energy..J..Annual.","INV_ATMEQUIP.VRF.HEAT.PUMP.VRF.Heat.Pump.Defrost.Electric.Energy..J..Annual.","INV_ATMEQUIP.VRF.HEAT.PUMP.VRF.Heat.Pump.Crankcase.Heater.Electric.Energy..J..Annual.","INV_AGBANC_SERV.VRF.HEAT.PUMP.VRF.Heat.Pump.Cooling.Electric.Energy..J..Annual.","INV_AGBANC_SERV.VRF.HEAT.PUMP.VRF.Heat.Pump.Heating.Electric.Energy..J..Annual.","INV_AGBANC_SERV.VRF.HEAT.PUMP.VRF.Heat.Pump.Defrost.Electric.Energy..J..Annual.","INV_AGBANC_SERV.VRF.HEAT.PUMP.VRF.Heat.Pump.Crankcase.Heater.Electric.Energy..J..Annual.","VRF_AGBANC.VRF.HEAT.PUMP.VRF.Heat.Pump.Cooling.Electric.Energy..J..Annual.","VRF_AGBANC.VRF.HEAT.PUMP.VRF.Heat.Pump.Heating.Electric.Energy..J..Annual.","VRF_AGBANC.VRF.HEAT.PUMP.VRF.Heat.Pump.Defrost.Electric.Energy..J..Annual.","VRF_AGBANC.VRF.HEAT.PUMP.VRF.Heat.Pump.Crankcase.Heater.Electric.Energy..J..Annual."
NA,23604932519.9982,2580208992.00003,19351567439.9998,19351567439.9998,18577504742.4002,0,0,0,0,0,0,0,2325882141.14251,632783678.836643,516780000,2583696029.36533,4958141447.36825,5438258949.34352,1184313116.29222,0,0,0,20327951380.8433,0,0,622991.992547405,12655393263.6993,1380097107.83904,0,0
